,Station,Year,Month,Day,Night,DayLimit,NightLimit,Day_Label,Night_Label
473,CHE 3.00,2012,5,68.0,58.0,65,55,High,High
474,CHE 3.00,2012,6,68.0,59.0,65,55,High,High
475,CHE 3.00,2012,7,68.0,59.0,65,55,High,High
476,CHE 3.00,2012,8,69.0,59.0,65,55,High,High
477,CHE 3.00,2012,9,68.0,58.0,65,55,High,High
478,CHE 3.00,2012,10,68.0,57.0,65,55,High,High
479,CHE 3.00,2012,11,72.0,61.0,65,55,High,High
480,CHE 3.00,2012,12,68.0,57.0,65,55,High,High
481,CHE 4.00,2012,1,73.0,61.0,65,55,High,High
482,CHE 4.00,2012,2,73.0,61.0,65,55,High,High
483,CHE 4.00,2012,3,73.0,61.0,65,55,High,High
484,CHE 4.00,2012,4,73.0,61.0,65,55,High,High
485,CHE 4.00,2012,5,73.0,62.0,65,55,High,High
486,CHE 4.00,2012,6,73.0,64.0,65,55,High,High
487,CHE 4.00,2012,7,73.0,63.0,65,55,High,High
488,CHE 4.00,2012,8,73.0,63.0,65,55,High,High
489,CHE 4.00,2012,9,73.0,63.0,65,55,High,High
490,CHE 4.00,2012,10,73.0,62.0,65,55,High,High
491,CHE 4.00,2012,11,73.0,62.0,65,55,High,High
492,CHE 4.00,2012,12,74.0,62.0,65,55,High,High
493,CHE 5.00,2012,1,68.0,56.0,55,45,High,High
494,CHE 5.00,2012,2,67.0,55.0,55,45,High,High
495,CHE 5.00,2012,3,67.0,56.0,55,45,High,High
496,CHE 5.00,2012,4,67.0,56.0,55,45,High,High
497,CHE 5.00,2012,5,67.0,56.0,55,45,High,High
498,CHE 5.00,2012,6,68.0,57.0,55,45,High,High
499,CHE 5.00,2012,7,67.0,56.0,55,45,High,High
500,CHE 5.00,2012,8,68.0,56.0,55,45,High,High
501,CHE 5.00,2012,9,68.0,56.0,55,45,High,High
502,CHE 5.00,2012,10,68.0,57.0,55,45,High,High
503,CHE 5.00,2012,11,68.0,56.0,55,45,High,High
504,CHE 5.00,2012,12,68.0,58.0,55,45,High,High
505,DEL01,2012,1,52.0,47.0,50,40,High,High
506,DEL01,2012,2,52.0,48.0,50,40,High,High
507,DEL01,2012,3,51.0,49.0,50,40,High,High
508,DEL01,2012,4,52.0,50.0,50,40,High,High
509,DEL01,2012,5,51.0,50.0,50,40,High,High
510,DEL01,2012,6,51.0,49.0,50,40,High,High
511,DEL01,2012,7,53.0,51.0,50,40,High,High
512,DEL01,2012,8,54.0,54.0,50,40,High,High
513,DEL01,2012,9,52.0,52.0,50,40,High,High
514,DEL01,2012,10,50.0,48.0,50,40,High,High
515,DEL01,2012,11,51.0,49.0,50,40,High,High
516,DEL01,2012,12,52.0,47.0,50,40,High,High
517,DEL02,2012,1,61.0,51.0,65,55,Low,Low
518,DEL02,2012,2,60.0,51.0,65,55,Low,Low
519,DEL02,2012,3,62.0,52.0,65,55,Low,Low
520,DEL02,2012,4,63.0,54.0,65,55,Low,Low
521,DEL02,2012,5,63.0,54.0,65,55,Low,Low
522,DEL02,2012,6,62.0,53.0,65,55,Low,Low
523,DEL02,2012,7,63.0,54.0,65,55,Low,Low
524,DEL02,2012,8,63.0,54.0,65,55,Low,Low
525,DEL02,2012,9,63.0,53.0,65,55,Low,Low
526,DEL02,2012,10,61.0,51.0,65,55,Low,Low
527,DEL02,2012,11,62.0,52.0,65,55,Low,Low
528,DEL02,2012,12,62.0,51.0,65,55,Low,Low
529,DEL03,2012,1,51.0,46.0,50,40,High,High
530,DEL03,2012,2,51.0,48.0,50,40,High,High
531,DEL03,2012,3,50.0,47.0,50,40,High,High
532,DEL03,2012,4,52.0,48.0,50,40,High,High
533,DEL03,2012,5,52.0,48.0,50,40,High,High
534,DEL03,2012,6,51.0,53.0,50,40,High,High
535,DEL03,2012,7,51.0,51.0,50,40,High,High
536,DEL03,2012,8,53.0,55.0,50,40,High,High
537,DEL03,2012,9,52.0,52.0,50,40,High,High
538,DEL03,2012,10,51.0,47.0,50,40,High,High
539,DEL03,2012,11,51.0,46.0,50,40,High,High
540,DEL03,2012,12,50.0,45.0,50,40,High,High
541,DEL04,2012,1,73.0,70.0,65,55,High,High
542,DEL04,2012,2,73.0,71.0,65,55,High,High
543,DEL04,2012,3,73.0,71.0,65,55,High,High
544,DEL04,2012,4,72.0,71.0,65,55,High,High
545,DEL04,2012,5,70.0,70.0,65,55,High,High
546,DEL04,2012,6,60.0,56.0,65,55,Low,High
547,DEL04,2012,7,68.0,64.0,65,55,High,High
548,DEL04,2012,8,69.0,63.0,65,55,High,High
549,DEL04,2012,9,71.0,68.0,65,55,High,High
550,DEL04,2012,10,74.0,73.0,65,55,High,High
551,DEL04,2012,11,74.0,74.0,65,55,High,High
552,DEL04,2012,12,74.0,74.0,65,55,High,High
553,DEL05,2012,1,57.0,53.0,50,40,High,High
554,DEL05,2012,2,57.0,54.0,50,40,High,High
555,DEL05,2012,3,57.0,53.0,50,40,High,High
556,DEL05,2012,4,56.0,53.0,50,40,High,High
557,DEL05,2012,5,56.0,53.0,50,40,High,High
558,DEL05,2012,6,56.0,54.0,50,40,High,High
559,DEL05,2012,7,56.0,53.0,50,40,High,High
560,DEL05,2012,8,56.0,54.0,50,40,High,High
561,DEL05,2012,9,56.0,56.0,50,40,High,High
562,DEL05,2012,10,57.0,54.0,50,40,High,High
563,DEL05,2012,11,58.0,55.0,50,40,High,High
564,DEL05,2012,12,56.0,52.0,50,40,High,High
565,HYD01,2012,1,73.0,62.0,65,55,High,High
566,HYD01,2012,2,72.0,63.0,65,55,High,High
567,HYD01,2012,3,72.0,62.0,65,55,High,High
568,HYD01,2012,4,72.0,62.0,65,55,High,High
569,HYD01,2012,5,72.0,63.0,65,55,High,High
570,HYD01,2012,6,73.0,66.0,65,55,High,High
571,HYD01,2012,7,73.0,65.0,65,55,High,High
572,HYD01,2012,8,74.0,67.0,65,55,High,High
573,HYD01,2012,9,73.0,64.0,65,55,High,High
574,HYD01,2012,10,72.0,63.0,65,55,High,High
575,HYD01,2012,11,71.0,61.0,65,55,High,High
576,HYD01,2012,12,71.0,61.0,65,55,High,High
577,HYD02,2012,1,62.0,56.0,75,70,Low,Low
578,HYD02,2012,2,62.0,57.0,75,70,Low,Low
579,HYD02,2012,3,62.0,55.0,75,70,Low,Low
580,HYD02,2012,4,62.0,54.0,75,70,Low,Low
581,HYD02,2012,5,63.0,57.0,75,70,Low,Low
582,HYD02,2012,6,65.0,60.0,75,70,Low,Low
583,HYD02,2012,7,64.0,59.0,75,70,Low,Low
584,HYD02,2012,8,64.0,58.0,75,70,Low,Low
585,HYD02,2012,9,64.0,57.0,75,70,Low,Low
586,HYD02,2012,10,63.0,56.0,75,70,Low,Low
587,HYD02,2012,11,62.0,54.0,75,70,Low,Low
588,HYD02,2012,12,61.0,53.0,75,70,Low,Low
589,HYD03,2012,1,56.0,48.0,55,45,High,High
590,HYD03,2012,2,55.0,48.0,55,45,High,High
591,HYD03,2012,3,55.0,48.0,55,45,High,High
592,HYD03,2012,4,57.0,48.0,55,45,High,High
593,HYD03,2012,5,56.0,48.0,55,45,High,High
594,HYD03,2012,6,56.0,49.0,55,45,High,High
595,HYD03,2012,7,56.0,49.0,55,45,High,High
596,HYD03,2012,8,57.0,49.0,55,45,High,High
597,HYD03,2012,9,56.0,49.0,55,45,High,High
598,HYD03,2012,10,56.0,49.0,55,45,High,High
599,HYD03,2012,11,57.0,49.0,55,45,High,High
600,HYD03,2012,12,57.0,49.0,55,45,High,High
601,HYD04,2012,1,52.0,46.0,50,40,High,High
602,HYD04,2012,2,53.0,48.0,50,40,High,High
603,HYD04,2012,3,52.0,47.0,50,40,High,High
604,HYD04,2012,4,53.0,48.0,50,40,High,High
605,HYD04,2012,5,53.0,46.0,50,40,High,High
606,HYD04,2012,6,54.0,47.0,50,40,High,High
607,HYD04,2012,7,54.0,50.0,50,40,High,High
608,HYD04,2012,8,54.0,50.0,50,40,High,High
609,HYD04,2012,9,59.0,53.0,50,40,High,High
610,HYD04,2012,10,54.0,48.0,50,40,High,High
611,HYD04,2012,11,54.0,48.0,50,40,High,High
612,HYD04,2012,12,53.0,47.0,50,40,High,High
613,HYD05,2012,1,76.0,70.0,65,55,High,High
614,HYD05,2012,2,75.0,71.0,65,55,High,High
615,HYD05,2012,3,75.0,70.0,65,55,High,High
616,HYD05,2012,4,75.0,70.0,65,55,High,High
617,HYD05,2012,5,75.0,70.0,65,55,High,High
618,HYD05,2012,6,75.0,70.0,65,55,High,High
619,HYD05,2012,7,76.0,70.0,65,55,High,High
620,HYD05,2012,8,76.0,71.0,65,55,High,High
621,HYD05,2012,9,76.0,70.0,65,55,High,High
622,HYD05,2012,10,75.0,70.0,65,55,High,High
623,HYD05,2012,11,76.0,71.0,65,55,High,High
624,HYD05,2012,12,76.0,70.0,65,55,High,High
625,KOL01,2012,1,63.0,58.0,75,70,Low,Low
626,KOL01,2012,2,62.0,57.0,75,70,Low,Low
627,KOL01,2012,3,63.0,59.0,75,70,Low,Low
628,KOL01,2012,4,64.0,60.0,75,70,Low,Low
629,KOL01,2012,5,65.0,60.0,75,70,Low,Low
630,KOL01,2012,6,66.0,61.0,75,70,Low,Low
631,KOL01,2012,7,67.0,64.0,75,70,Low,Low
632,KOL01,2012,8,67.0,65.0,75,70,Low,Low
633,KOL01,2012,9,66.0,64.0,75,70,Low,Low
634,KOL01,2012,10,65.0,63.0,75,70,Low,Low
635,KOL01,2012,11,66.0,63.0,75,70,Low,Low
636,KOL01,2012,12,65.0,62.0,75,70,Low,Low
637,KOL02,2012,1,67.0,56.0,65,55,High,High
638,KOL02,2012,2,66.0,58.0,65,55,High,High
639,KOL02,2012,3,66.0,60.0,65,55,High,High
640,KOL02,2012,4,67.0,60.0,65,55,High,High
641,KOL02,2012,5,67.0,61.0,65,55,High,High
642,KOL02,2012,6,67.0,60.0,65,55,High,High
643,KOL02,2012,7,67.0,60.0,65,55,High,High
644,KOL02,2012,8,68.0,61.0,65,55,High,High
645,KOL02,2012,9,67.0,60.0,65,55,High,High
646,KOL02,2012,10,68.0,60.0,65,55,High,High
647,KOL02,2012,11,66.0,59.0,65,55,High,High
648,KOL02,2012,12,67.0,58.0,65,55,High,High
649,KOL03,2012,1,56.0,45.0,55,45,High,High
650,KOL03,2012,2,54.0,46.0,55,45,Low,High
651,KOL03,2012,3,53.0,46.0,55,45,Low,High
652,KOL03,2012,4,55.0,50.0,55,45,High,High
653,KOL03,2012,5,55.0,51.0,55,45,High,High
654,KOL03,2012,6,56.0,52.0,55,45,High,High
655,KOL03,2012,7,55.0,52.0,55,45,High,High
656,KOL03,2012,8,55.0,53.0,55,45,High,High
657,KOL03,2012,9,54.0,53.0,55,45,Low,High
658,KOL03,2012,10,54.0,50.0,55,45,Low,High
659,KOL03,2012,11,53.0,48.0,55,45,Low,High
660,KOL03,2012,12,55.0,44.0,55,45,High,Low
661,KOL04,2012,1,61.0,54.0,50,40,High,High
662,KOL04,2012,2,62.0,55.0,50,40,High,High
663,KOL04,2012,3,62.0,56.0,50,40,High,High
664,KOL04,2012,4,63.0,59.0,50,40,High,High
665,KOL04,2012,5,63.0,59.0,50,40,High,High
666,KOL04,2012,6,63.0,59.0,50,40,High,High
667,KOL04,2012,7,62.0,56.0,50,40,High,High
668,KOL04,2012,8,62.0,56.0,50,40,High,High
669,KOL04,2012,9,62.0,56.0,50,40,High,High
670,KOL04,2012,10,61.0,55.0,50,40,High,High
671,KOL04,2012,11,61.0,55.0,50,40,High,High
672,KOL04,2012,12,61.0,55.0,50,40,High,High
673,KOL05,2012,1,62.0,55.0,65,55,Low,High
674,KOL05,2012,2,62.0,55.0,65,55,Low,High
675,KOL05,2012,3,61.0,54.0,65,55,Low,Low
676,KOL05,2012,4,61.0,56.0,65,55,Low,High
677,KOL05,2012,5,61.0,55.0,65,55,Low,High
678,KOL05,2012,6,61.0,56.0,65,55,Low,High
679,KOL05,2012,7,61.0,54.0,65,55,Low,Low
680,KOL05,2012,8,61.0,53.0,65,55,Low,Low
681,KOL05,2012,9,61.0,54.0,65,55,Low,Low
682,KOL05,2012,10,60.0,54.0,65,55,Low,Low
683,KOL05,2012,11,60.0,53.0,65,55,Low,Low
684,KOL05,2012,12,60.0,53.0,65,55,Low,Low
685,LUC 1.00,2012,1,63.0,54.0,75,70,Low,Low
686,LUC 1.00,2012,2,64.0,55.0,75,70,Low,Low
687,LUC 1.00,2012,3,63.0,55.0,75,70,Low,Low
688,LUC 1.00,2012,4,64.0,55.0,75,70,Low,Low
689,LUC 1.00,2012,5,65.0,60.0,75,70,Low,Low
690,LUC 1.00,2012,6,63.0,56.0,75,70,Low,Low
691,LUC 1.00,2012,7,64.0,56.0,75,70,Low,Low
692,LUC 1.00,2012,8,63.0,57.0,75,70,Low,Low
693,LUC 1.00,2012,9,64.0,55.0,75,70,Low,Low
694,LUC 1.00,2012,10,63.0,55.0,75,70,Low,Low
695,LUC 1.00,2012,11,63.0,54.0,75,70,Low,Low
696,LUC 1.00,2012,12,63.0,55.0,75,70,Low,Low
697,LUC 2.00,2012,1,72.0,59.0,65,55,High,High
698,LUC 2.00,2012,2,72.0,61.0,65,55,High,High
699,LUC 2.00,2012,3,72.0,61.0,65,55,High,High
700,LUC 2.00,2012,4,72.0,62.0,65,55,High,High
701,LUC 2.00,2012,5,72.0,62.0,65,55,High,High
702,LUC 2.00,2012,6,72.0,62.0,65,55,High,High
703,LUC 2.00,2012,7,73.0,62.0,65,55,High,High
704,LUC 2.00,2012,8,73.0,61.0,65,55,High,High
705,LUC 2.00,2012,9,73.0,61.0,65,55,High,High
706,LUC 2.00,2012,10,72.0,60.0,65,55,High,High
707,LUC 2.00,2012,11,73.0,61.0,65,55,High,High
708,LUC 2.00,2012,12,72.0,60.0,65,55,High,High
709,LUC 3.00,2012,1,59.0,45.0,50,40,High,High
710,LUC 3.00,2012,2,58.0,48.0,50,40,High,High
711,LUC 3.00,2012,3,57.0,49.0,50,40,High,High
712,LUC 3.00,2012,4,57.0,50.0,50,40,High,High
713,LUC 3.00,2012,5,59.0,54.0,50,40,High,High
714,LUC 3.00,2012,6,61.0,54.0,50,40,High,High
715,LUC 3.00,2012,7,58.0,56.0,50,40,High,High
716,LUC 3.00,2012,8,58.0,55.0,50,40,High,High
717,LUC 3.00,2012,9,58.0,54.0,50,40,High,High
718,LUC 3.00,2012,10,57.0,52.0,50,40,High,High
719,LUC 3.00,2012,11,57.0,48.0,50,40,High,High
720,LUC 3.00,2012,12,58.0,47.0,50,40,High,High
721,LUC 4.00,2012,1,52.0,42.0,55,45,Low,Low
722,LUC 4.00,2012,2,53.0,45.0,55,45,Low,High
723,LUC 4.00,2012,3,54.0,46.0,55,45,Low,High
724,LUC 4.00,2012,4,56.0,48.0,55,45,High,High
725,LUC 4.00,2012,5,54.0,49.0,55,45,Low,High
726,LUC 4.00,2012,6,54.0,50.0,55,45,Low,High
727,LUC 4.00,2012,7,53.0,51.0,55,45,Low,High
728,LUC 4.00,2012,8,53.0,50.0,55,45,Low,High
729,LUC 4.00,2012,9,54.0,49.0,55,45,Low,High
730,LUC 4.00,2012,10,53.0,49.0,55,45,Low,High
731,LUC 4.00,2012,11,53.0,47.0,55,45,Low,High
732,LUC 4.00,2012,12,52.0,42.0,55,45,Low,Low
733,LUC 5.00,2012,1,62.0,54.0,50,40,High,High
734,LUC 5.00,2012,2,62.0,55.0,50,40,High,High
735,LUC 5.00,2012,3,62.0,55.0,50,40,High,High
736,LUC 5.00,2012,4,62.0,55.0,50,40,High,High
737,LUC 5.00,2012,5,62.0,55.0,50,40,High,High
738,LUC 5.00,2012,6,64.0,56.0,50,40,High,High
739,LUC 5.00,2012,7,64.0,58.0,50,40,High,High
740,LUC 5.00,2012,8,64.0,55.0,50,40,High,High
741,LUC 5.00,2012,9,64.0,56.0,50,40,High,High
742,LUC 5.00,2012,10,63.0,54.0,50,40,High,High
743,LUC 5.00,2012,11,62.0,55.0,50,40,High,High
744,LUC 5.00,2012,12,63.0,54.0,50,40,High,High
745,MUM01,2012,2,65.0,59.0,50,40,High,High
746,MUM01,2012,3,65.0,59.0,50,40,High,High
747,MUM01,2012,4,65.0,59.0,50,40,High,High
748,MUM01,2012,5,64.0,59.0,50,40,High,High
749,MUM01,2012,6,66.0,59.0,50,40,High,High
750,MUM01,2012,7,66.0,59.0,50,40,High,High
751,MUM01,2012,8,65.0,59.0,50,40,High,High
752,MUM01,2012,9,66.0,60.0,50,40,High,High
753,MUM01,2012,10,65.0,59.0,50,40,High,High
754,MUM01,2012,11,65.0,59.0,50,40,High,High
755,MUM01,2012,12,65.0,59.0,50,40,High,High
756,MUM02,2012,1,70.0,68.0,65,55,High,High
757,MUM02,2012,2,70.0,73.0,65,55,High,High
758,MUM02,2012,3,69.0,68.0,65,55,High,High
759,MUM02,2012,4,69.0,67.0,65,55,High,High
760,MUM02,2012,5,69.0,67.0,65,55,High,High
761,MUM02,2012,6,69.0,66.0,65,55,High,High
762,MUM02,2012,7,69.0,66.0,65,55,High,High
763,MUM02,2012,8,69.0,67.0,65,55,High,High
764,MUM02,2012,9,69.0,67.0,65,55,High,High
765,MUM02,2012,10,68.0,66.0,65,55,High,High
766,MUM02,2012,11,68.0,67.0,65,55,High,High
767,MUM02,2012,12,68.0,67.0,65,55,High,High
768,MUM03,2012,1,66.0,63.0,65,55,High,High
769,MUM03,2012,2,67.0,63.0,65,55,High,High
770,MUM03,2012,3,66.0,63.0,65,55,High,High
771,MUM03,2012,4,66.0,63.0,65,55,High,High
772,MUM03,2012,5,66.0,62.0,65,55,High,High
773,MUM03,2012,6,67.0,62.0,65,55,High,High
774,MUM03,2012,7,67.0,63.0,65,55,High,High
775,MUM03,2012,8,67.0,63.0,65,55,High,High
776,MUM03,2012,9,67.0,64.0,65,55,High,High
777,MUM03,2012,10,66.0,64.0,65,55,High,High
778,MUM03,2012,11,66.0,63.0,65,55,High,High
779,MUM03,2012,12,66.0,64.0,65,55,High,High
780,MUM04,2012,1,61.0,51.0,65,55,Low,Low
781,MUM04,2012,2,62.0,52.0,65,55,Low,Low
782,MUM04,2012,3,63.0,54.0,65,55,Low,Low
783,MUM04,2012,4,62.0,54.0,65,55,Low,Low
784,MUM04,2012,5,61.0,55.0,65,55,Low,High
785,MUM04,2012,6,62.0,57.0,65,55,Low,High
786,MUM04,2012,7,62.0,57.0,65,55,Low,High
787,MUM04,2012,8,62.0,56.0,65,55,Low,High
788,MUM04,2012,9,62.0,56.0,65,55,Low,High
789,MUM04,2012,10,61.0,55.0,65,55,Low,High
790,MUM04,2012,11,61.0,54.0,65,55,Low,Low
791,MUM04,2012,12,61.0,53.0,65,55,Low,Low
792,MUM05,2012,1,70.0,66.0,50,40,High,High
793,MUM05,2012,2,68.0,57.0,50,40,High,High
794,MUM05,2012,3,69.0,60.0,50,40,High,High
795,MUM05,2012,4,68.0,57.0,50,40,High,High
796,MUM05,2012,5,67.0,57.0,50,40,High,High
797,MUM05,2012,6,69.0,57.0,50,40,High,High
798,MUM05,2012,7,70.0,58.0,50,40,High,High
799,MUM05,2012,8,69.0,57.0,50,40,High,High
800,MUM05,2012,9,69.0,58.0,50,40,High,High
801,MUM05,2012,10,69.0,57.0,50,40,High,High
802,MUM05,2012,11,68.0,57.0,50,40,High,High
803,MUM05,2012,12,68.0,56.0,50,40,High,High
804,BEN01,2013,1,66.0,55.0,55,45,High,High
805,BEN01,2013,2,66.0,56.0,55,45,High,High
806,BEN01,2013,3,66.0,58.0,55,45,High,High
807,BEN01,2013,4,66.0,56.0,55,45,High,High
808,BEN01,2013,5,66.0,56.0,55,45,High,High
809,BEN01,2013,6,66.0,56.0,55,45,High,High
810,BEN01,2013,7,66.0,57.0,55,45,High,High
811,BEN01,2013,8,66.0,57.0,55,45,High,High
812,BEN01,2013,9,66.0,56.0,55,45,High,High
813,BEN01,2013,10,66.0,56.0,55,45,High,High
814,BEN01,2013,11,66.0,56.0,55,45,High,High
815,BEN01,2013,12,66.0,56.0,55,45,High,High
816,BEN02,2013,1,55.0,53.0,65,55,Low,Low
817,BEN02,2013,2,57.0,54.0,65,55,Low,Low
818,BEN02,2013,3,57.0,53.0,65,55,Low,Low
819,BEN02,2013,4,55.0,52.0,65,55,Low,Low
820,BEN02,2013,5,55.0,52.0,65,55,Low,Low
821,BEN02,2013,6,55.0,52.0,65,55,Low,Low
822,BEN02,2013,7,55.0,52.0,65,55,Low,Low
823,BEN02,2013,8,56.0,53.0,65,55,Low,Low
824,BEN02,2013,9,56.0,55.0,65,55,Low,High
825,BEN02,2013,10,59.0,58.0,65,55,Low,High
826,BEN02,2013,11,60.0,59.0,65,55,Low,High
827,BEN02,2013,12,61.0,59.0,65,55,Low,High
828,BEN03,2013,1,55.0,46.0,55,45,High,High
829,BEN03,2013,2,54.0,46.0,55,45,Low,High
830,BEN03,2013,3,54.0,46.0,55,45,Low,High
831,BEN03,2013,4,55.0,46.0,55,45,High,High
832,BEN03,2013,5,56.0,49.0,55,45,High,High
833,BEN03,2013,6,59.0,50.0,55,45,High,High
834,BEN03,2013,7,60.0,50.0,55,45,High,High
835,BEN03,2013,8,57.0,48.0,55,45,High,High
836,BEN03,2013,9,57.0,49.0,55,45,High,High
837,BEN03,2013,10,57.0,49.0,55,45,High,High
838,BEN03,2013,11,56.0,47.0,55,45,High,High
839,BEN03,2013,12,55.0,47.0,55,45,High,High
840,BEN04,2013,1,65.0,56.0,65,55,High,High
841,BEN04,2013,2,65.0,57.0,65,55,High,High
842,BEN04,2013,3,64.0,56.0,65,55,Low,High
843,BEN04,2013,4,64.0,57.0,65,55,Low,High
844,BEN04,2013,5,64.0,57.0,65,55,Low,High
845,BEN04,2013,6,66.0,57.0,65,55,High,High
846,BEN04,2013,7,66.0,58.0,65,55,High,High
847,BEN04,2013,8,65.0,58.0,65,55,High,High
848,BEN04,2013,9,65.0,58.0,65,55,High,High
849,BEN04,2013,10,65.0,58.0,65,55,High,High
850,BEN04,2013,11,65.0,58.0,65,55,High,High
851,BEN04,2013,12,65.0,57.0,65,55,High,High
852,BEN05,2013,1,57.0,48.0,75,70,Low,Low
853,BEN05,2013,2,57.0,48.0,75,70,Low,Low
854,BEN05,2013,3,58.0,53.0,75,70,Low,Low
855,BEN05,2013,4,58.0,53.0,75,70,Low,Low
856,BEN05,2013,5,58.0,53.0,75,70,Low,Low
857,BEN05,2013,6,58.0,54.0,75,70,Low,Low
858,BEN05,2013,7,61.0,53.0,75,70,Low,Low
859,BEN05,2013,8,58.0,53.0,75,70,Low,Low
860,BEN05,2013,9,57.0,55.0,75,70,Low,Low
861,BEN05,2013,10,57.0,54.0,75,70,Low,Low
862,BEN05,2013,11,58.0,55.0,75,70,Low,Low
863,BEN05,2013,12,58.0,53.0,75,70,Low,Low
864,CHE 1.00,2013,1,63.0,50.0,50,40,High,High
865,CHE 1.00,2013,2,63.0,50.0,50,40,High,High
866,CHE 1.00,2013,3,62.0,55.0,50,40,High,High
867,CHE 1.00,2013,4,66.0,58.0,50,40,High,High
868,CHE 1.00,2013,5,61.0,53.0,50,40,High,High
869,CHE 1.00,2013,6,64.0,53.0,50,40,High,High
870,CHE 1.00,2013,7,65.0,53.0,50,40,High,High
871,CHE 1.00,2013,8,65.0,54.0,50,40,High,High
872,CHE 1.00,2013,9,65.0,55.0,50,40,High,High
873,CHE 1.00,2013,10,65.0,53.0,50,40,High,High
874,CHE 1.00,2013,11,65.0,53.0,50,40,High,High
875,CHE 1.00,2013,12,65.0,52.0,50,40,High,High
876,CHE 2.00,2013,1,75.0,71.0,75,70,High,High
877,CHE 2.00,2013,2,75.0,72.0,75,70,High,High
878,CHE 2.00,2013,3,76.0,71.0,75,70,High,High
879,CHE 2.00,2013,4,76.0,71.0,75,70,High,High
880,CHE 2.00,2013,5,76.0,71.0,75,70,High,High
881,CHE 2.00,2013,6,76.0,72.0,75,70,High,High
882,CHE 2.00,2013,7,76.0,72.0,75,70,High,High
883,CHE 2.00,2013,8,75.0,72.0,75,70,High,High
884,CHE 2.00,2013,9,75.0,70.0,75,70,High,High
885,CHE 2.00,2013,10,73.0,68.0,75,70,Low,Low
886,CHE 2.00,2013,11,74.0,68.0,75,70,Low,Low
887,CHE 2.00,2013,12,74.0,69.0,75,70,Low,Low
888,CHE 3.00,2013,1,68.0,57.0,65,55,High,High
889,CHE 3.00,2013,2,69.0,57.0,65,55,High,High
890,CHE 3.00,2013,3,68.0,57.0,65,55,High,High
891,CHE 3.00,2013,4,69.0,58.0,65,55,High,High
892,CHE 3.00,2013,5,68.0,58.0,65,55,High,High
893,CHE 3.00,2013,6,68.0,57.0,65,55,High,High
894,CHE 3.00,2013,7,69.0,58.0,65,55,High,High
895,CHE 3.00,2013,8,68.0,59.0,65,55,High,High
896,CHE 3.00,2013,9,68.0,57.0,65,55,High,High
897,CHE 3.00,2013,10,68.0,58.0,65,55,High,High
898,CHE 3.00,2013,11,68.0,57.0,65,55,High,High
899,CHE 3.00,2013,12,68.0,57.0,65,55,High,High
900,CHE 4.00,2013,1,73.0,62.0,65,55,High,High
901,CHE 4.00,2013,2,73.0,62.0,65,55,High,High
902,CHE 4.00,2013,3,73.0,62.0,65,55,High,High
903,CHE 4.00,2013,4,73.0,62.0,65,55,High,High
904,CHE 4.00,2013,5,73.0,63.0,65,55,High,High
905,CHE 4.00,2013,6,73.0,64.0,65,55,High,High
906,CHE 4.00,2013,7,74.0,65.0,65,55,High,High
907,CHE 4.00,2013,8,74.0,67.0,65,55,High,High
908,CHE 4.00,2013,9,74.0,66.0,65,55,High,High
909,CHE 4.00,2013,10,74.0,66.0,65,55,High,High
910,CHE 4.00,2013,11,75.0,65.0,65,55,High,High
911,CHE 4.00,2013,12,76.0,67.0,65,55,High,High
912,CHE 5.00,2013,1,68.0,57.0,55,45,High,High
913,CHE 5.00,2013,2,68.0,56.0,55,45,High,High
914,CHE 5.00,2013,3,68.0,55.0,55,45,High,High
915,CHE 5.00,2013,4,67.0,55.0,55,45,High,High
916,CHE 5.00,2013,5,67.0,57.0,55,45,High,High
917,CHE 5.00,2013,6,68.0,57.0,55,45,High,High
918,CHE 5.00,2013,7,68.0,56.0,55,45,High,High
919,CHE 5.00,2013,8,68.0,56.0,55,45,High,High
920,CHE 5.00,2013,9,67.0,56.0,55,45,High,High
921,CHE 5.00,2013,10,67.0,56.0,55,45,High,High
922,CHE 5.00,2013,11,68.0,56.0,55,45,High,High
923,CHE 5.00,2013,12,68.0,57.0,55,45,High,High
924,DEL01,2013,1,51.0,46.0,50,40,High,High
925,DEL01,2013,2,52.0,47.0,50,40,High,High
926,DEL01,2013,3,51.0,47.0,50,40,High,High
927,DEL01,2013,4,50.0,48.0,50,40,High,High
928,DEL01,2013,5,49.0,48.0,50,40,Low,High
929,DEL01,2013,6,51.0,50.0,50,40,High,High
930,DEL01,2013,7,53.0,52.0,50,40,High,High
931,DEL01,2013,8,53.0,54.0,50,40,High,High
932,DEL01,2013,9,51.0,50.0,50,40,High,High
933,DEL01,2013,10,51.0,47.0,50,40,High,High
934,DEL01,2013,11,51.0,48.0,50,40,High,High
935,DEL01,2013,12,51.0,47.0,50,40,High,High
936,DEL02,2013,1,62.0,51.0,65,55,Low,Low
937,DEL02,2013,2,64.0,53.0,65,55,Low,Low
938,DEL02,2013,3,63.0,53.0,65,55,Low,Low
939,DEL02,2013,4,63.0,54.0,65,55,Low,Low
940,DEL02,2013,5,63.0,54.0,65,55,Low,Low
941,DEL02,2013,6,63.0,54.0,65,55,Low,Low
942,DEL02,2013,7,62.0,54.0,65,55,Low,Low
943,DEL02,2013,8,62.0,54.0,65,55,Low,Low
944,DEL02,2013,9,64.0,53.0,65,55,Low,Low
945,DEL02,2013,10,64.0,54.0,65,55,Low,Low
946,DEL02,2013,11,64.0,54.0,65,55,Low,Low
